track_id,social_features.artist_discovery,social_features.artist_familiarity,social_features.artist_hotttnesss,social_features.song_currency,social_features.song_hotttnesss
12914,0.3800889366,0.546272,0.488807,0.0,0.0
111905,0.3824157674,0.420862,0.411069,0.0,0.0
40496,0.3230079484,0.239802,0.33744,0.0,0.0
44064,0.2529415283,0.223059,0.264243,0.0,0.0
5042,0.1291955215,0.199037,0.134968,0.0001666667,0.043326
42529,0.3237249142,0.318702,0.338189,0.0,0.0
37134,0.1432629848,0.067557,0.149664,0.00125,0.097529
1782,0.1272590437,0.189058,0.132945,0.0,0.0
34707,0.2597761559,0.233473,0.271383,0.0,0.0
3505,0.4310563279,0.348567,0.450316,9.0909e-06,0.04028
17988,0.201383165,0.063103,0.210381,0.0,0.0
25817,0.2848259277,0.279543,0.297552,0.0,0.0
23672,0.3146943992,0.277768,0.328755,0.0,0.0
32880,0.4568020064,0.328094,0.477212,0.0,0.014098
31940,0.1887486761,0.241264,0.197182,0.0,0.0
16752,0.246386412,0.237554,0.257395,0.0,0.0
44785,0.2673334928,0.2117,0.279278,0.0,0.0
3710,0.4133475588,0.370054,0.431816,0.0,0.0
21710,0.4776789926,0.473139,0.552178,0.0003212928,0.168665
16037,0.3387199341,0.26861,0.353854,4.34783e-05,0.0598
11870,0.2782401801,0.079871,0.290672,0.00075,0.0885
97135,0.2464199151,0.115814,0.25743,0.0,0.0
4113,0.4085097145,0.379566,0.426762,0.0,0.0
28752,0.298308523,0.307876,0.311637,0.0,0.0
22996,0.2397805625,0.056308,0.250494,0.0005,0.061021
19470,0.464684115,0.687647,0.759353,0.0521177447,0.492772
22079,0.2587107581,0.17808,0.27027,0.0,0.0
31377,0.1713739806,0.153663,0.179031,0.00025,0.040883
19644,0.2759409118,0.304565,0.28827,0.00025,0.0598
32659,0.2565694329,0.158943,0.268033,0.00025,0.04028
39595,0.4014893841,0.267427,0.419428,0.0,0.0
45463,0.2341118419,0.239448,0.244572,0.0,0.0
18086,0.099256215,0.035767,0.103691,0.0,0.0
12049,0.4435252158,0.361999,0.463342,0.0,0.0
18823,0.248452116,0.042382,0.259553,0.00025,0.04028
97657,0.4345612727,0.576645,0.585681,0.0003300781,0.168665
47501,0.4706513174,0.418457,0.504249,5.40541e-05,0.102097
6369,0.3036163676,0.315622,0.317182,0.0,0.0
27141,0.3474259479,0.358404,0.362949,3.84615e-05,0.03855
11378,0.3071284472,0.078021,0.320851,0.0,0.0
7501,0.3569867193,0.467533,0.409415,0.0002191781,0.127684
99034,0.5117459586,0.487938,0.60412,0.0004101942,0.168665
27230,0.39679321,0.296588,0.414522,0.0,0.0
1146,0.3466448476,0.23543,0.362133,0.0,0.0
412,0.3151845013,0.174392,0.329267,0.0001666667,0.0
111270,0.3980155936,0.283881,0.415799,0.00025,0.050217
32962,0.2567541784,0.27209,0.268226,0.0,0.0
19706,0.3965136986,0.319191,0.41423,0.0,0.0
29454,0.2812889601,0.269173,0.293857,0.00025,0.03855
121834,0.4906125079,0.536426,0.621663,0.0245964686,0.444325
40808,0.4127339738,0.356546,0.431175,0.0,0.0
26960,0.298308523,0.307876,0.311637,0.0,0.0
50438,0.3792806732,0.333053,0.396227,0.0,0.0
34479,0.1825850673,0.184149,0.190743,0.0,0.0
69952,0.3995682219,0.366798,0.417421,0.0,0.0
20485,0.1756537593,0.216065,0.183502,0.00025,0.0385
13763,0.4345612727,0.576645,0.585681,7.69231e-05,0.102861
31039,0.3322059787,0.245147,0.347049,0.0,0.0
4407,0.3974565709,0.340941,0.415215,0.0001860465,0.093527
17989,0.073106585,0.031626,0.076373,0.0,0.0
99297,0.4937568572,0.358886,0.515818,1.47059e-05,0.04028
12286,0.2452109326,0.055418,0.256167,0.0005,0.0
111274,0.3980155936,0.283881,0.415799,0.0,0.0
43098,0.169832839,0.136191,0.177421,0.0,0.0
14975,0.2609248328,0.186432,0.272583,0.0,0.0
50208,0.0870993843,0.041613,0.090991,0.0,0.0
542,0.3740849011,0.579443,0.506405,0.0,0.0
38435,0.3349429749,0.405435,0.352514,0.0,0.0
32086,0.1051058521,0.039926,0.109802,0.0005,0.069607
17491,0.2929218876,0.424394,0.316401,0.0,0.0
5059,0.2977743882,0.312328,0.311079,0.0,0.0
3753,0.4134350895,0.474492,0.478829,2.15054e-05,0.150312
22590,0.4452033101,0.538078,0.565522,6.66667e-05,0.070213
22177,0.437465945,0.322295,0.457012,5.55556e-05,0.043313
109236,0.3190612859,0.238248,0.333317,0.0005,0.0598
48298,0.3155932389,0.268646,0.329694,0.0001269841,0.1006
21423,0.4047257813,0.319524,0.422809,0.0,0.0
82893,0.457781119,0.466152,0.523994,0.0073329253,0.371342
107482,0.4447992899,0.337099,0.464673,1.28205e-05,0.043313
46704,0.111020581,0.15555,0.115981,0.0,0.0
121835,0.4906125079,0.536426,0.621663,0.0280128137,0.437527
37956,0.3474364774,0.317002,0.36296,0.0,0.0
111277,0.3980155936,0.283881,0.415799,0.0005,0.08219
69590,0.4573390129,0.32954,0.477773,6.95652e-05,0.105827
24256,0.4679848545,0.416067,0.499752,6.45161e-05,0.068649
45503,0.221954054,0.142985,0.231871,0.0005,0.064356
36050,0.411842792,0.334123,0.430244,0.0003188976,0.133806
33604,0.443177741,0.326837,0.462979,3.125e-05,0.043313
16235,0.2702319875,0.161023,0.282306,0.000125,0.0385
71511,0.2556093304,0.244444,0.26703,0.0005,0.0611
33716,0.2628976854,0.327014,0.274644,0.0,0.0
28102,0.3684429065,0.195033,0.384905,0.00025,0.0385
48991,0.1440986472,0.168775,0.150537,0.00025,0.04028
1284,0.0833479969,0.129119,0.087072,0.0,0.0
17455,0.1468277121,0.1286,0.153388,0.00075,0.086653
22142,0.2762433967,0.295709,0.288586,0.0,0.0
7827,0.4563913544,0.3475,0.476783,0.0003333333,0.126371
30915,0.4256805199,0.282872,0.4447,0.0,0.0
33618,0.4471770511,0.311509,0.467157,0.0001136364,0.153187
40084,0.2510845006,0.176847,0.262303,0.0,0.0
34526,0.2091424775,0.246852,0.218487,0.0,0.0
6598,0.1775079153,0.24044,0.185439,0.0,0.0
104074,0.398954637,0.329875,0.41678,4.1322e-06,0.043313
41332,0.5097006722,0.497592,0.610092,0.0036987522,0.284681
15089,0.2957814338,0.207241,0.308997,0.0,0.0
23499,0.2909091292,0.285843,0.303907,8.33333e-05,0.03855
1787,0.1053767484,0.162315,0.110085,0.0,0.0
40836,0.3163666813,0.225453,0.330502,0.00025,0.039431
7020,0.2521020369,0.268958,0.263366,0.0,0.0
3834,0.3951438559,0.619365,0.5709,0.0,0.0
4156,0.1266808763,0.164275,0.132341,0.0,0.0
69266,0.4032459025,0.341373,0.421263,0.0,0.0
114241,0.2889506351,0.252224,0.301861,0.0,0.0
23456,0.2990609064,0.202287,0.312423,0.0015,0.11308
14055,0.2580732424,0.166289,0.269604,0.00025,0.0385
5091,0.3025863873,0.262887,0.316106,0.0,0.0
92032,0.2988886048,0.188252,0.312243,0.0001666667,0.04028
50482,0.0894685304,0.15426,0.093466,0.0,0.0
19976,0.2903903101,0.240162,0.303365,0.0,0.0
20240,0.282138981,0.254317,0.294745,0.0,0.0
11779,0.3581699059,0.330645,0.374173,0.0,0.0
31752,0.1655923068,0.047453,0.172991,0.0,0.0
3261,0.5563340445,0.460333,0.631625,3.125e-05,0.0443
1723,0.0855065523,0.143335,0.089327,0.0,0.0
36983,0.321546257,0.286968,0.335913,0.0,0.0
9640,0.2089787911,0.161939,0.218316,0.0,0.0
28324,0.3418089178,0.260285,0.357081,0.0,0.0
48185,0.3437654974,0.174914,0.359125,0.0005,0.061021
15979,0.3322059787,0.245147,0.347049,0.0,0.0
123373,0.3752174423,0.569211,0.499844,0.0,0.0
63477,0.4479885847,0.416987,0.479002,1e-05,0.071907
41458,0.2529740741,0.261616,0.264277,0.00025,0.037729
26620,0.3239843237,0.208122,0.33846,0.0,0.0
26241,0.3358109098,0.350265,0.350815,3.84615e-05,0.03855
13732,0.2856491462,0.250466,0.298412,0.0,0.0
28929,0.1400620051,0.155733,0.14632,0.0,0.0
23670,0.3146943992,0.277768,0.328755,0.0,0.0
123376,0.4745470469,0.401179,0.496548,0.000125,0.0
20373,0.4185826538,0.317248,0.437285,0.0,0.0
10128,0.1945839549,0.267481,0.203278,0.0,0.0
7831,0.4563913544,0.3475,0.476783,1.28205e-05,0.04028
7487,0.3419410156,0.28047,0.357219,0.0,0.0
27429,0.2568690461,0.23574,0.268346,0.0,0.0
1637,0.4054025434,0.391844,0.423516,0.0,0.0
24311,0.4782190875,0.375903,0.499586,0.0,0.0
64956,0.4502287028,0.274787,0.470345,6.06061e-05,0.068649
1046,0.3464897762,0.2797,0.361971,0.0,0.0
41813,0.1360674811,0.050758,0.142147,0.00125,0.111334
34573,0.3911627786,0.335755,0.40864,0.0,0.0
61673,0.4692859451,0.406456,0.494594,4.01786e-05,0.156073
19544,0.4735615633,0.469604,0.544696,2.29885e-05,0.070213
23667,0.3146943992,0.277768,0.328755,0.0,0.0
11989,0.1738752245,0.253342,0.181644,0.0005,0.068649
13814,0.2761457592,0.197094,0.288484,8.33333e-05,0.0443
332,0.3818764359,0.493007,0.45409,0.0,0.0
22749,0.2599139971,0.213463,0.271527,0.0,0.0
35397,0.4470171936,0.33845,0.46699,0.0,0.0
32440,0.2493720148,0.230464,0.260514,0.0,0.0
13329,0.3222775813,0.284111,0.336677,0.0,0.0
74260,0.290211308,0.237032,0.303178,0.0005,0.063842
24815,0.2567541784,0.27209,0.268226,0.0,0.0
11053,0.2625952005,0.23423,0.274328,0.0,0.0
44105,0.2529415283,0.223059,0.264243,0.0,0.0
40839,0.3163666813,0.225453,0.330502,0.0001666667,0.039431
112355,0.4091232994,0.3049,0.427403,0.0,0.0
31036,0.3322059787,0.245147,0.347049,0.0,0.0
803,0.3428886741,0.313407,0.358209,0.0,0.0
64007,0.3064746586,0.282424,0.320168,0.0,0.0
48161,0.4747826291,0.353747,0.495996,1.08696e-05,0.043971
29999,0.0900715858,0.110799,0.094096,0.00025,0.041133
10368,0.0953229537,0.135251,0.099582,0.0,0.0
58419,0.439419653,0.399632,0.459053,0.0,0.0
26505,0.3884298848,0.320061,0.405785,0.0,0.0
41504,0.383705951,0.376859,0.40085,0.0,0.0
29937,0.4399792704,0.482177,0.515153,0.0,0.0
74692,0.4833450582,0.358664,0.504941,6.45161e-05,0.063842
24479,0.4775514618,0.416529,0.510291,0.0005212766,0.181639
42135,0.0,0.107919,0.0,0.0,0.0
44102,0.2529415283,0.223059,0.264243,0.0,0.0
23315,0.2043381363,0.223263,0.213468,0.0,0.0
36281,0.447806909,0.288478,0.467815,0.0,0.0
16828,0.0,0.109373,0.0,0.0,0.0
25400,0.263791739,0.052375,0.275578,0.0,0.0
22745,0.2599139971,0.213463,0.271527,0.0,0.0
35747,0.0917476969,0.025797,0.095847,0.00025,0.042604
46651,0.298532515,0.258276,0.311871,0.00025,0.044046
27409,0.3755267159,0.405152,0.395074,0.0,0.0
108295,0.4097143508,0.509777,0.499139,2.98507e-05,0.076295
5176,0.4069886748,0.332652,0.425173,0.0,0.012982
32921,0.0,0.115816,0.0,0.0,0.0
35546,0.3559826336,0.305406,0.371888,0.0,0.0
70904,0.4459240361,0.336082,0.465848,0.0,0.0
56479,0.3435692651,0.385805,0.35892,0.00075,0.075459
338,0.3818764359,0.493007,0.45409,0.0,0.0
13191,0.262555954,0.240679,0.274287,0.0015,0.108084
41301,0.3102270032,0.311887,0.324088,0.0,0.0
22352,0.2815703859,0.255033,0.294151,0.0,0.0
16820,0.1852413826,0.069725,0.193518,0.00075,0.087942
34698,0.2597761559,0.233473,0.271383,0.0,0.0
28332,0.262086911,0.148808,0.273797,0.0,0.0
22758,0.3225886813,0.249743,0.337002,0.0,0.0
62907,0.489126732,0.349045,0.510981,3.0303e-05,0.09468
20469,0.3996256558,0.138453,0.417481,0.0,0.0
20136,0.2570547488,0.181995,0.26854,0.0,0.0
11083,0.0050120603,0.019959,0.0,0.0,0.0
14350,0.1913523438,0.217632,0.199902,0.0005,0.063842
21129,0.2520876784,0.139895,0.263351,0.0,0.0
100843,0.4044261681,0.354112,0.422496,0.0,0.0
74937,0.3775978615,0.306218,0.394469,5.55556e-05,0.03855
32515,0.2925919409,0.327391,0.305665,0.0,0.0
17392,0.6677993366,0.484717,0.784729,0.0,0.0
33223,0.1612742388,0.211358,0.16848,0.00125,0.114681
32472,0.282138981,0.254317,0.294745,0.0,0.0
6609,0.315390306,0.274325,0.329482,0.0,0.0
52226,0.3302867311,0.168196,0.345044,3.57143e-05,0.03855
115391,0.366985044,0.325918,0.383382,0.0,0.0
45545,0.3109678998,0.293738,0.324862,5e-05,0.03855
304,0.3818764359,0.493007,0.45409,0.0,0.0
91055,0.2980682581,0.069381,0.311386,0.0,0.0
32500,0.282138981,0.254317,0.294745,0.0,0.0
53741,0.438465294,0.349269,0.458056,0.0001184211,0.044755
54286,0.3870715743,0.276223,0.404366,0.0,0.0
39538,0.440651609,0.338019,0.46034,8.24742e-05,0.057552
28360,0.262086911,0.148808,0.273797,0.0,0.0
45516,0.3229428567,0.306302,0.337372,0.0,0.0
22138,0.3648102157,0.336068,0.38111,0.0,0.0
21696,0.3853504734,0.352749,0.402568,0.0001333333,0.068649
38843,0.3044242703,0.287702,0.318026,0.00025,0.03855
62673,0.3952884432,0.291847,0.41295,6.25e-05,0.04028
6786,0.3840141793,0.295117,0.401172,0.0005,0.03855
28812,0.4567881758,0.478591,0.532118,0.005110786,0.303806
11696,0.4842208949,0.448233,0.540551,0.0,0.0
1883,0.4182131627,0.370976,0.436899,0.0001836735,0.121594
19463,0.464684115,0.687647,0.759353,0.0,0.0
13323,0.3636749401,0.367091,0.379924,0.0,0.0
17579,0.2810917705,0.339777,0.293651,0.00125,0.104122
12634,0.1885543583,0.218148,0.196979,0.0,0.0
81678,0.4287934343,0.33687,0.447952,0.0,0.0
10427,0.4235239712,0.42681,0.458994,0.0,0.0
44154,0.3502497786,0.318619,0.365899,0.0,0.0
3764,0.4448698868,0.461449,0.505866,0.0,0.055918
38954,0.2567541784,0.27209,0.268226,0.0,0.0
24813,0.2567541784,0.27209,0.268226,0.0,0.0
68888,0.4257295193,0.459969,0.483099,4.49438e-05,0.163503
50722,0.4890329234,0.369937,0.510883,0.0,0.028158
18715,0.3845502285,0.326484,0.401732,0.0,0.0
29833,0.2592104325,0.153203,0.270792,0.0,0.0
20465,0.2580732424,0.166289,0.269604,0.0,0.0
31744,0.1655923068,0.047453,0.172991,0.0,0.0
10935,0.2118504833,0.269353,0.221316,0.0,0.0
34542,0.2698500524,0.184198,0.281907,0.0,0.0
43150,0.4763764183,0.390801,0.497661,0.0,0.0
30306,0.2579363584,0.239756,0.269461,0.00025,0.03855
6763,0.1062401706,0.14177,0.110987,0.0,0.0
47464,0.3151941932,0.416895,0.336972,2.63158e-05,0.04028
14288,0.4091232994,0.3049,0.427403,7.14286e-05,0.04028
41074,0.3230079484,0.239802,0.33744,0.0,0.0
26008,0.4914920493,0.361626,0.513452,0.0001216216,0.086626
122871,0.4745470469,0.401179,0.496548,0.0,0.0
25635,0.4219281753,0.343358,0.44078,3.84615e-05,0.043313
3257,0.5563340445,0.460333,0.631625,0.0,0.0
115664,0.3487890445,0.234995,0.364373,2.94118e-05,0.043313
31133,0.1656133658,0.066027,0.173013,0.0,0.0
58604,0.4377064995,0.418789,0.469166,8.82353e-05,0.130897
45470,0.2341118419,0.239448,0.244572,0.0,0.0
4736,0.433872937,0.59115,0.598411,0.0,0.0
5179,0.4069886748,0.332652,0.425173,0.0,0.016997
58204,0.4169075,0.252681,0.435535,0.00025,0.0
20253,0.3024389737,0.256961,0.315952,0.0,0.0
9176,0.3270398043,0.322365,0.341652,0.0,0.0
22347,0.4517258117,0.324351,0.471909,0.0,0.0
46334,0.4050100788,0.341445,0.423106,0.0,0.0
15485,0.3067761863,0.227896,0.320483,0.0,0.0
37623,0.4679978471,0.56077,0.615337,0.0067107544,0.319807
43764,0.3217310025,0.048468,0.336106,0.0,0.0
111279,0.3980155936,0.283881,0.415799,0.00025,0.07354
49430,0.4792883143,0.388416,0.500703,0.0001126126,0.115078
60751,0.491756952,0.45828,0.556707,0.0003780718,0.194578
32801,0.217726923,0.151748,0.227455,0.0,0.0
19425,0.3328348794,0.318158,0.347706,0.0,0.0
45002,0.3877023894,0.329559,0.405025,0.0,0.0
18618,0.5275480604,0.355465,0.551119,0.0,0.0
15966,0.2091424775,0.246852,0.218487,0.0,0.0
13209,0.2892138735,0.070829,0.302136,0.00075,0.077099
58610,0.4377064995,0.418789,0.469166,0.0002162162,0.158137
15551,0.3594382367,0.322582,0.375498,0.0,0.0
43153,0.374675436,0.280957,0.391416,0.0,0.0
13715,0.3150868638,0.23241,0.329165,0.0001046512,0.077099
14334,0.1872247648,0.282711,0.19559,0.00025,0.04425
75197,0.3291600705,0.24865,0.343867,0.0,0.0
17494,0.2929218876,0.424394,0.316401,0.0,0.0
17130,0.1963529173,0.128099,0.205126,0.0,0.0
111212,0.5011398432,0.419621,0.537772,0.0007234679,0.243287
543,0.3740849011,0.579443,0.506405,0.0,0.0
33072,0.5031224327,0.495761,0.600634,0.0003338279,0.177199
17675,0.4629493424,0.366822,0.483634,0.0,0.0
52356,0.4717222493,0.468351,0.541624,0.0005838852,0.203112
12085,0.3222775813,0.284111,0.336677,0.0,0.0
50400,0.3711078369,0.324442,0.387689,0.0001666667,0.0611
32080,0.3634097871,0.34964,0.379647,5.55556e-05,0.086626
33458,0.4130698758,0.497893,0.494643,0.0,0.0
14780,0.4144805719,0.625542,0.605138,0.0030813919,0.352708
567,0.2540720178,0.15907,0.265424,0.0,0.0
58399,0.3130680641,0.249475,0.327056,0.0,0.0
1116,0.3398571242,0.272074,0.355042,0.0,0.0
74264,0.290211308,0.237032,0.303178,0.00075,0.080559
24240,0.4679848545,0.416067,0.499752,4.25532e-05,0.068649
49103,0.4503918168,0.518622,0.555836,0.0,0.0
75909,0.4009172099,0.45929,0.454511,0.0,0.0
25013,0.3087145786,0.239679,0.322508,0.0,0.0
40243,0.4435252158,0.361999,0.463342,0.0001698113,0.098211
118901,0.2465165954,0.22868,0.257531,0.0,0.0
19135,0.422883618,0.46428,0.482778,0.0,0.0
144,0.252380591,0.238153,0.263657,6.25e-05,0.0385
1824,0.1053767484,0.162315,0.110085,0.0,0.0
50675,0.1254613643,0.12134,0.131067,0.0,0.0
20210,0.3964849817,0.357961,0.4142,0.0001,0.044046
30522,0.5023106713,0.367931,0.524754,0.0028603083,0.234949
51765,0.508062671,0.342493,0.530763,8.33333e-05,0.121594
19660,0.4488254025,0.351283,0.468879,0.0001984127,0.065309
10947,0.2567541784,0.27209,0.268226,0.0,0.0
21368,0.3377617461,0.234808,0.352853,0.0,0.0
38678,0.3805365599,0.342664,0.397539,8.33333e-05,0.039431
18293,0.3752661576,0.583974,0.511669,0.0,0.0
563,0.2540720178,0.15907,0.265424,0.0,0.0
57801,0.4777002684,0.336527,0.499044,1.5625e-05,0.043313
18098,0.099256215,0.035767,0.103691,0.0,0.0
28934,0.4221089931,0.429328,0.459049,0.0,0.0
32489,0.282138981,0.254317,0.294745,0.00025,0.040604
23460,0.2990609064,0.202287,0.312423,0.00075,0.080559
69591,0.4573390129,0.32954,0.477773,0.000263466,0.176172
45551,0.3109678998,0.293738,0.324862,0.0,0.0
18090,0.099256215,0.035767,0.103691,0.0,0.0
34696,0.2597761559,0.233473,0.271383,0.0,0.0
20964,0.3071322762,0.302526,0.320855,0.0,0.0
11793,0.3581699059,0.330645,0.374173,0.0,0.0
3749,0.4134350895,0.474492,0.478829,2.0202e-05,0.063842
8020,0.365889972,0.331165,0.382238,0.0,0.0
71834,0.4750208422,0.410554,0.503451,6.22837e-05,0.110605
39686,0.4448442798,0.328891,0.46472,0.0,0.0
14949,0.4539993227,0.433799,0.496783,0.0,0.036313
18410,0.0989747891,0.144078,0.103397,0.0,0.0
3711,0.4133475588,0.370054,0.431816,0.0005,0.063842
23854,0.4729785714,0.401576,0.495175,0.0,0.026017
15748,0.2895814501,0.194583,0.30252,0.0,0.0
10114,0.1389133282,0.054259,0.14512,0.00025,0.040883
16160,0.1396609254,0.193925,0.145901,0.0,0.0
1808,0.1053767484,0.162315,0.110085,0.0,0.0
4445,0.2637218611,0.262268,0.275505,0.0,0.0
73308,0.476058967,0.444679,0.528823,0.0004777195,0.212964
11990,0.1738752245,0.253342,0.181644,0.00025,0.043313
64245,0.448541105,0.392498,0.468582,0.0,0.0
47393,0.4069360271,0.311531,0.425118,0.0,0.0
112365,0.4091232994,0.3049,0.427403,0.0,0.0
33714,0.2628976854,0.327014,0.274644,0.0,0.0
29019,0.2985765476,0.272331,0.311917,0.0,0.0
1740,0.4394991032,0.354939,0.459136,0.0,0.0
40656,0.2658698869,0.233014,0.277749,0.0,0.0
20129,0.4639630498,0.396924,0.484693,0.0,0.0
14961,0.4539993227,0.433799,0.496783,0.0,0.0
98694,0.2513123215,0.052732,0.262541,0.00025,0.0443
31254,0.4299248244,0.516551,0.528968,0.0005527831,0.205721
31609,0.2795946616,0.284694,0.292087,0.0001666667,0.03855
30375,0.0812296452,0.095604,0.084859,0.0,0.012224
71363,0.4027490998,0.322543,0.420744,0.0,0.0
71515,0.3549114924,0.142156,0.370769,0.0,0.0
50292,0.1496419706,0.206738,0.156328,0.00025,0.04425
7995,0.3781702855,0.390339,0.395067,0.0,0.008032
11811,0.1276620378,0.060084,0.133366,0.0,0.0
16051,0.348687578,0.278557,0.364267,0.0,0.0
23817,0.2688755915,0.266859,0.280889,0.0,0.0
4344,0.2925641812,0.23142,0.305636,0.0,0.0
32894,0.0917936439,0.03379,0.095895,0.0,0.0
43762,0.3217310025,0.048468,0.336106,0.0,0.0
81618,0.4287934343,0.33687,0.447952,0.0,0.0
1482,0.1665189061,0.182496,0.173959,0.0,0.0
5966,0.4803026795,0.542354,0.614041,0.0003188976,0.188182
14052,0.0892100781,0.060054,0.093196,0.0,0.0
13226,0.152555781,0.191438,0.159372,0.0005,0.0598
18081,0.3776246639,0.24957,0.394497,0.0,0.0
19254,0.4939351561,0.489647,0.58452,0.0066500749,0.314905
15303,0.3880603937,0.224305,0.405399,0.0002162162,0.100569
44072,0.2529415283,0.223059,0.264243,0.00025,0.037729
17630,0.2298167475,0.268566,0.240085,0.0,0.0
36482,0.4793725506,0.321821,0.500791,0.0,0.0
34575,0.3911627786,0.335755,0.40864,0.0,0.0
47951,0.4440089842,0.551709,0.575745,0.0011654676,0.230777
34482,0.1825850673,0.184149,0.190743,0.00025,0.0385
36997,0.321546257,0.286968,0.335913,0.0,0.0
40489,0.3230079484,0.239802,0.33744,0.0,0.0
17858,0.1633341994,0.262325,0.170632,0.0,0.0
4850,0.3510806549,0.117377,0.366767,0.0,0.0
1763,0.3398226639,0.250566,0.355006,0.0,0.0
31025,0.3322059787,0.245147,0.347049,0.0,0.0
38842,0.3044242703,0.287702,0.318026,0.00025,0.03855
16101,0.2587107581,0.17808,0.27027,0.0,0.0
13795,0.3421314764,0.453597,0.384795,0.0,0.0
20997,0.2317379097,0.291503,0.242092,0.00025,0.04425
16657,0.3604117404,0.163973,0.376515,0.0001956522,0.0
11895,0.2837595726,0.2266,0.296438,0.0,0.0
4804,0.3967223592,0.52637,0.495226,0.0002045455,0.163928
27754,0.0950616298,0.16167,0.099309,0.00025,0.037729
1727,0.3607496428,0.29015,0.376868,6.25e-05,0.037729
11127,0.4715691169,0.505301,0.570771,0.0,0.0
30395,0.1364149559,0.074126,0.14251,0.0005,0.062497
36389,0.4242877491,0.317721,0.443245,0.0004923077,0.140269
11821,0.1276620378,0.060084,0.133366,0.0,0.0
3752,0.4134350895,0.474492,0.478829,6.15764e-05,0.177426
12043,0.3459881873,0.319272,0.361447,1.25e-05,0.043313
14341,0.2466362492,0.171172,0.257656,0.00075,0.081766
4500,0.4456461666,0.489501,0.527265,9.93789e-05,0.140427
27780,0.1683606181,0.246446,0.175883,0.00025,0.037729
16982,0.4591902972,0.237624,0.479707,0.0,0.047774
94416,0.3640233721,0.307708,0.380288,7.14286e-05,0.03855
47455,0.4112276624,0.511817,0.502474,0.0,0.0
29859,0.502935743,0.396002,0.525407,4.63918e-05,0.061643
119234,0.2456713606,0.064889,0.256648,0.0,0.0
88860,0.516565605,0.410818,0.54768,1.35135e-05,0.0443
32089,0.4600728639,0.397165,0.480629,0.0001622517,0.079849
18006,0.1255838898,0.037986,0.131195,0.0,0.0
31037,0.3322059787,0.245147,0.347049,0.0,0.0
49097,0.2583728556,0.199418,0.269917,0.0005,0.0598
25641,0.4219281753,0.343358,0.44078,0.0,0.0
31130,0.4487474479,0.413681,0.477645,0.0,0.041757
45147,0.1398887463,0.102717,0.146139,0.0,0.0
12792,0.3800889366,0.546272,0.488807,0.0,0.0
16277,0.0800867117,0.033154,0.083665,0.00025,0.041236
13443,0.4567881758,0.478591,0.532118,0.0015696078,0.252528
22752,0.2599139971,0.213463,0.271527,0.0,0.0
44789,0.2673334928,0.2117,0.279278,0.0,0.0
27293,0.214566147,0.199917,0.224153,0.0,0.0
54916,0.4061118514,0.350893,0.424257,2.10526e-05,0.0
24553,0.4087557228,0.352954,0.427019,0.0,0.046192
43325,0.1367700885,0.101048,0.142881,0.0,0.0
6532,0.1274131578,0.264004,0.133106,0.0,0.0
21090,0.4631580187,0.391173,0.483852,0.0,0.0
64029,0.4261953851,0.474845,0.493854,0.000199446,0.10937
28117,0.3684429065,0.195033,0.384905,0.0,0.0
12284,0.4896177914,0.377543,0.511494,0.0,0.0
5267,0.4198199441,0.537123,0.532516,0.000421875,0.188182
19759,0.3537283552,0.306524,0.369533,0.0,0.0
95834,0.3363440873,0.277605,0.351372,0.0,0.0
5399,0.4219281753,0.343358,0.44078,0.0,0.0
13819,0.2892138735,0.070829,0.302136,0.0,0.0
21736,0.3085202608,0.281019,0.322305,0.0,0.0
84764,0.3293505594,0.191603,0.344066,6.25e-05,0.044046
13735,0.456934121,0.411295,0.484773,0.000125,0.043313
30377,0.0812296452,0.095604,0.084859,0.0,0.010933
24169,0.072235505,0.15396,0.075463,0.00025,0.037729
1131,0.2636625128,0.266604,0.275443,0.0,0.053053
14498,0.3311788701,0.29173,0.345976,0.0,0.0
93832,0.2625952005,0.23423,0.274328,0.0,0.0
8531,0.4219281753,0.343358,0.44078,0.0,0.0
20460,0.3996256558,0.138453,0.417481,0.0,0.0
629,0.4239993671,0.403155,0.444855,0.0,0.0
7044,0.2521020369,0.268958,0.263366,0.0,0.0
36400,0.2921870323,0.278139,0.305242,0.00025,0.04028
83714,0.4044366976,0.295438,0.422507,0.0,0.0
12808,0.3800889366,0.546272,0.488807,0.0005,0.044046
41496,0.3097550885,0.249174,0.323595,0.0,0.0
54715,0.440651609,0.338019,0.46034,0.0,0.0
38225,0.4304054109,0.319467,0.449636,0.0,0.0
45562,0.3512998608,0.315297,0.366996,0.0,0.0
16304,0.3797241521,0.616631,0.546106,0.0004285714,0.240061
1426,0.3697169806,0.278931,0.386236,0.0,0.0
341,0.3818764359,0.493007,0.45409,0.0,0.0
76353,0.4009172099,0.45929,0.454511,0.0,0.0
23502,0.2909091292,0.285843,0.303907,0.0001666667,0.03855
16057,0.348687578,0.278557,0.364267,0.0,0.0
21683,0.4180166093,0.450494,0.468115,0.0001,0.043313
41512,0.461686755,0.312742,0.482315,5.55556e-05,0.043313
80240,0.4752917911,0.400642,0.496963,2.17391e-05,0.0
1079,0.2433366748,0.176887,0.254209,0.0,0.0
32231,0.2741097293,0.282514,0.286357,0.00025,0.03855
27235,0.39679321,0.296588,0.414522,0.0,0.0
16576,0.3333091705,0.439997,0.367857,8.65385e-05,0.0
47458,0.4112276624,0.511817,0.502474,0.0,0.014917
15745,0.2895814501,0.194583,0.30252,0.0,0.0
