track_id,file,album.title,artist.name,track.genre1
51388,fma_large/051/051388.mp3,Goodbye to the Divine,Plastic Crimewave Sound,Rock
36036,fma_large/036/036036.mp3,Cinemacollages - Volume 1,Ergo Phizmiz,Instrumental
25040,fma_large/025/025040.mp3,Bag of Nothingness,Himuro,Electronic
22592,fma_large/022/022592.mp3,Solar Life Raft,DJ /rupture & Matt Shadetek,Electronic
24464,fma_large/024/024464.mp3,Boom To Bloom,ETHX,Hip-Hop
3875,fma_large/003/003875.mp3,Live at WFMU on Diane's Show 7/3/2008,Loto Ball Show,Rock
3845,fma_large/003/003845.mp3,Live at WFMU on Brian Turner's Show on 2/14/2006,Little Howlin' Wolf,Blues
50740,fma_large/050/050740.mp3,Slow 2004 - 2005,Emerald Park,Pop
4522,fma_large/004/004522.mp3,Live at WFMU on Marty McSorely's Show on 10/28/2008,High Places,Electronic
36327,fma_large/036/036327.mp3,Den Andra [LCLCB05],Delgarma,Folk
75200,fma_large/075/075200.mp3,Parias in the Woods,SOB Pariassound,Rock
18255,fma_large/018/018255.mp3,"Odd Times, Uneven Dreams",Claudio Nuñez,Jazz
36328,fma_large/036/036328.mp3,Den Andra [LCLCB05],Delgarma,Folk
46463,fma_large/046/046463.mp3,Live at Cafe OTO - 9 December 2009,Mike Cooper,Blues
24605,fma_large/024/024605.mp3,Live on WFMU's Airborne Event with Dan Bodah 1/17/2010,Jozef van Wissem,Classical
8189,fma_large/008/008189.mp3,P.E.D. N.J. Hardcore 1985-89 (Bootleg),P.E.D.,Rock
122770,fma_large/122/122770.mp3,Forgotten Evils,Aktivehate,Rock
75206,fma_large/075/075206.mp3,Parias in the Woods,SOB Pariassound,Rock
28316,fma_large/028/028316.mp3,NetLabel Coalition Volume 1,D'r Sjaak,Pop
46647,fma_large/046/046647.mp3,"Selections, Spring 2011",Musicians from the Ravinia Festival Stean's Institute,Classical
46735,fma_large/046/046735.mp3,netBloc Vol. 32: Make Way For What Lies Ahead,Cavanaugh,Rock
30931,fma_large/030/030931.mp3,"Live At WFMU on Evan ""Funk"" Davies Show on 05/18/2010",Everybody Was In The French Resistance...Now!,Rock
95853,fma_large/095/095853.mp3,Poopin,Toxic Lipstick,Rock
36373,fma_large/036/036373.mp3,a2n Creative Commons Compilation 2010 // all2gethernow,/'angstalt/,Rock
40844,fma_large/040/040844.mp3,Fantastique [STOP 2X2 #04],Raw Stiles,Electronic
15907,fma_large/015/015907.mp3,Together,Happy Elf,Pop
16682,fma_large/016/016682.mp3,Debut,Superbus,Easy Listening
77379,fma_large/077/077379.mp3,II,BJ Block & Dawn Pemberton,Jazz
4831,fma_large/004/004831.mp3,Live at WFMU on Liz Berg's Show on 10/20/2008,Parts and Labor,Rock
12408,fma_large/012/012408.mp3,Live at WFMU on Pat Duncan's Show 1/29/09,Virus,Rock
11717,fma_large/011/011717.mp3,Live on Beastin The Airwaves with Keili 5/3/09,Knyfe Hyts,Rock
47457,fma_large/047/047457.mp3,Live on WFMU's Three Chord Monte with Joe Belock 4/28/11,Steve Wynn,Rock
50612,fma_large/050/050612.mp3,Time Times Sound,Long Hair,Rock
66145,fma_large/066/066145.mp3,Halo,Blackbird Blackbird,Pop
25813,fma_large/025/025813.mp3,Haunted hypnotiq (Dr Dub meets Volfoniq) [LCL02],Dr Dub,International
887,fma_large/000/000887.mp3,unreleased Illusion of Safety mp3s,Illusion of Safety,Electronic
1876,fma_large/001/001876.mp3,A Flow of Code,The Tleilaxu Music Machine,Electronic
23305,fma_large/023/023305.mp3,Accident Consultancy Live / Undead,THF Drenching,Electronic
28987,fma_large/028/028987.mp3,Italian Dub Community Showcase Vol. 2,Italian Dub Community,International
23512,fma_large/023/023512.mp3,Saturday Night Sleeper,Pierlo,Electronic
39596,fma_large/039/039596.mp3,All's Fair in Love of Wax,The Insider,Electronic
69318,fma_large/069/069318.mp3,"Live at WFMU on Pseu's Thing With A Hook, July 6 2012",Mike Viola,Pop
40791,fma_large/040/040791.mp3,Bit Pairat,Kupa,Electronic
14727,fma_large/014/014727.mp3,Barriers,pandoras.box,Rock
14879,fma_large/014/014879.mp3,Aires Buenos,Gurtz,Electronic
4348,fma_large/004/004348.mp3,Live at WFMU on Joe Belock's Show on 5/20/2008,The Hall Monitors,Rock
33621,fma_large/033/033621.mp3,Intelligent Toys: We Make Music,Alexander Daf,Electronic
36380,fma_large/036/036380.mp3,a2n Creative Commons Compilation 2010 // all2gethernow,Pixelord,Electronic
20699,fma_large/020/020699.mp3,Live on WFMU's Sound and Safe 11/9/2009,El Perro Del Mar,Pop
58218,fma_large/058/058218.mp3,FrostWire Creative Commons Mixtape 2 Side A,BJ Block & Dawn Pemberton,Rock
34480,fma_large/034/034480.mp3,Millky Way,Not From This World,Folk
1015,fma_large/001/001015.mp3,Turk Street,Kowloon Walled City,Rock
29767,fma_large/029/029767.mp3,Ransid,Lezet,Electronic
109717,fma_large/109/109717.mp3,Character-E / Traumwelt RMX,Projekt Klangform,Rock
8199,fma_large/008/008199.mp3,P.E.D. N.J. Hardcore 1985-89 (Bootleg),P.E.D.,Rock
43791,fma_large/043/043791.mp3,Die Rotzz on The Cherry Blossom Clinic with Terre T. 2/7/04,Die Rotzz,Rock
49445,fma_large/049/049445.mp3,"Live at WFMU on Marty McSorley's Show on June 21, 2011",Bush Tetras,Rock
14820,fma_large/014/014820.mp3,whatwhat?,David Last,Electronic
3324,fma_large/003/003324.mp3,Live at WFMU on Marty McSorley's Show on 5/14/2008,Big Digits,Hip-Hop
109133,fma_large/109/109133.mp3,"Live on WFMU's This Is The Modern World with Trouble: Sep 2, 2014",Helado Negro,Pop
18197,fma_large/018/018197.mp3,Golden Treasury,Kraus,Rock
10453,fma_large/010/010453.mp3,A Streams Area or: Watershed,Uke of Spaces Corners,Folk
5,fma_large/000/000005.mp3,AWOL - A Way Of Life,AWOL,Hip-Hop
15982,fma_large/015/015982.mp3,We're not in it for the money,Troy,Pop
111747,fma_large/111/111747.mp3,"Live on WFMU's Dark Night of the Soul - November 13, 2014",Soko,Rock
36240,fma_large/036/036240.mp3,The Urge Mode EP,Morphamish,Electronic
1384,fma_large/001/001384.mp3,Black Mirror: Reflections In Global Musics (1915-1955),Patrick J. Touhey,International
37860,fma_large/037/037860.mp3,The Itchy Creeps,The Itchy Creeps,Rock
12405,fma_large/012/012405.mp3,Live at WFMU on Scott McDowell's Show on 10/8/2008,Takka Takka,Rock
3266,fma_large/003/003266.mp3,Live at WFMU on Michael Goodstein's Show on 9/27/2008,Ai Aso,Folk
24692,fma_large/024/024692.mp3,"Live at the Golden Festival, Jan 16 2010",The Rosen Sisters,International
3363,fma_large/003/003363.mp3,Live at WFMU on Irene Trudel's Show on 7/28/2008,Benjamin Wetherill,Folk
35603,fma_large/035/035603.mp3,Sunday Brunch With Stan,Stan,Pop
39742,fma_large/039/039742.mp3,The Great Plains,Krestovsky,Rock
48993,fma_large/048/048993.mp3,Les Encores des Baudouins Morts,Les Baudouins Morts,Rock
42472,fma_large/042/042472.mp3,Ce matin encore,Yves Rakotomalala,Folk
1829,fma_large/001/001829.mp3,The Glove Compartment,Glove Compartment,Rock
38840,fma_large/038/038840.mp3,Allegrotto con Moto ma Rubato,MAT64,Classical
19264,fma_large/019/019264.mp3,groKwork,Receptors,Electronic
17440,fma_large/017/017440.mp3,Big Choantza,The New Mellow Edwards,Jazz
25406,fma_large/025/025406.mp3,Mirage,Stefano Roncarolo & Sandro Marinoni,Jazz
1887,fma_large/001/001887.mp3,"Wandering 7""",The Yolks,Rock
9196,fma_large/009/009196.mp3,Live at WFMU/Aquarius SXSW showcase 2009 (XYX),XYX,Rock
16121,fma_large/016/016121.mp3,Bollate centro,Bacco Baccanels,International
12642,fma_large/012/012642.mp3,Live at WFMU on Talk's Cheap 5/12/2009,So Cow,Pop
38778,fma_large/038/038778.mp3,Sláinte,Sláinte,International
113296,fma_large/113/113296.mp3,Canibalismo en África,Los Margaritos,Rock
8197,fma_large/008/008197.mp3,P.E.D. N.J. Hardcore 1985-89 (Bootleg),P.E.D.,Rock
38313,fma_large/038/038313.mp3,Live at Pacific Parc 08/07/2009,Bobbie Peru,Rock
41979,fma_large/041/041979.mp3,Voy a Explotar Soundtrack,Nubes En Mi Casa,International
7895,fma_large/007/007895.mp3,Live at WFMU on Choking On Cufflinks 1/24/09,Box Elders,Rock
39547,fma_large/039/039547.mp3,Increase the Dosage,Revolution Void,Jazz
12789,fma_large/012/012789.mp3,Folk Den Project,Roger McGuinn,Folk
23312,fma_large/023/023312.mp3,Accident Consultancy Live / Undead,THF Drenching,Electronic
33446,fma_large/033/033446.mp3,"Live in IDC Radio, Tel Aviv",Yair Yona,Folk
15144,fma_large/015/015144.mp3,vosotros presents: the years // mixtape,The Years,Hip-Hop
10079,fma_large/010/010079.mp3,Untitled (MC Firedrill),MC Firedrill,Electronic
55639,fma_large/055/055639.mp3,Always On Your Side,The Kandis Project,Electronic
43861,fma_large/043/043861.mp3,Sour Soul 12,Akathasquid,Hip-Hop
63031,fma_large/063/063031.mp3,"Live on WFMU from Beerland, Austin TX 3/17/2012",Electric Jellyfish,Rock
5412,fma_large/005/005412.mp3,Live at WFMU on The Evan Funk Davies show 1/27/2009,Thomas Function,Rock
50833,fma_large/050/050833.mp3,Parče života,Ljudske Potrebe,Rock
48186,fma_large/048/048186.mp3,Navigations Nocturnes,Cosmic Analog Ensemble,Jazz
16426,fma_large/016/016426.mp3,Antique Phonograph Music Program 09/23/2008,Master William Pickels,Old-Time / Historic
56884,fma_large/056/056884.mp3,"Live at WFMU on Brian Turner's Show on November 29, 2011",Wooden Shjips,Rock
124138,fma_large/124/124138.mp3,"Live at Monty Hall for Todd-O-Phonic Todd's Show on WFMU, 8/8/21",Mekons,International
12817,fma_large/012/012817.mp3,Folk Den Project,Roger McGuinn,Folk
14283,fma_large/014/014283.mp3,No Money No Honey All We Got Is Us,The Underscore Orkestra,International
15604,fma_large/015/015604.mp3,Vivian Girls Live at Primavera Sound 2009 on WFMU,Vivian Girls,Rock
18920,fma_large/018/018920.mp3,Live at WFMU on Talk's Cheap 9/15/2009,Mattress,Blues
1755,fma_large/001/001755.mp3,CordinRidin....,The Wire Orchestra,Rock
19234,fma_large/019/019234.mp3,2008 Sampler,I Have Clones,Electronic
40487,fma_large/040/040487.mp3,Sixteen Words,Liam Stewart,Pop
177,fma_large/000/000177.mp3,Boss of Goth,Argumentix,Rock
23504,fma_large/023/023504.mp3,Saturday Night Sleeper,Pierlo,Electronic
28087,fma_large/028/028087.mp3,Surpriscording,Hugo 'Droopy' Contini,Jazz
4374,fma_large/004/004374.mp3,Live at WFMU on Cherry Blossom Clinic with Terre T's Show on 11/15/2002,Means,Rock
110437,fma_large/110/110437.mp3,"Live on WFMU's Surface Noise with Joe McGasko - September 25, 2014",Michael Chapman,Folk
24407,fma_large/024/024407.mp3,Moducué,Gepel,International
67660,fma_large/067/067660.mp3,Suns of Neurons,Dyman,Rock
33012,fma_large/033/033012.mp3,Astor Bell Anniversary 1,Donny Karson,Electronic
4599,fma_large/004/004599.mp3,Live at WFMU on Terre T's Show on 11/15/2008,The Feeling of Love,Rock
18751,fma_large/018/018751.mp3,Exhilarating News,The Taxpayers,Rock
48157,fma_large/048/048157.mp3,Movements EP,Professor Kliq,Electronic
11863,fma_large/011/011863.mp3,Just Do It: A Mixtape Ode To Nike,6th Sense &amp; Mick Boogie,Hip-Hop
7526,fma_large/007/007526.mp3,Love Story,Monk Turner,Pop
44157,fma_large/044/044157.mp3,D. Charles Speer on John Allen's Show 02/23/2011,D. Charles Speer,International
1956,fma_large/001/001956.mp3,Von Hayes,Von Hayes,Rock
18717,fma_large/018/018717.mp3,Live at WFMU on Irwin's show 8/26/2009,Amy Annelle,Folk
43793,fma_large/043/043793.mp3,Die Rotzz on The Cherry Blossom Clinic with Terre T. 2/7/04,Die Rotzz,Rock
37960,fma_large/037/037960.mp3,Why not?,Peter Sharp,Electronic
19430,fma_large/019/019430.mp3,Atlas Sound Live at ATP-NY 2009 on WFMU,Atlas Sound,Electronic
2016,fma_large/002/002016.mp3,Untitled: Will You Please Sing On This?,Xiu Xiu,Rock
25002,fma_large/025/025002.mp3,101,Chromix,Electronic
4785,fma_large/004/004785.mp3,"Half Japanese Live WFMU SXSW Showcase at Spiro's in Austin, TX on 3/14/2008",Half Japanese,Rock
3781,fma_large/003/003781.mp3,Live at wfmu on Dan Bodah's Show on 11/16/2008,Larkin Grimm,Folk
58420,fma_large/058/058420.mp3,Have Hear,Archipelago,Rock
35393,fma_large/035/035393.mp3,New Remixes of Vernon Lenoir [PRT007b],Tep,Electronic
29455,fma_large/029/029455.mp3,Falcao and Monashee,Falcao and Monashee,Folk
24802,fma_large/024/024802.mp3,Songs About Something XE,Just Plain Ant,Electronic
1886,fma_large/001/001886.mp3,Introducing The Yolks,The Yolks,Rock
33459,fma_large/033/033459.mp3,"Live at WFMU on Brian Turner's Show, 7/20/10",Unrest,Rock
14344,fma_large/014/014344.mp3,netBloc Vol. 22: Life on Ceres,Ambienteer,Electronic
4519,fma_large/004/004519.mp3,Live at WFMU on Marty McSorely's Show on 10/28/2008,High Places,Electronic
24257,fma_large/024/024257.mp3,Revive,Steadman,Pop
59917,fma_large/059/059917.mp3,Newtown Radio Sessions,Light Asylum,Electronic
14523,fma_large/014/014523.mp3,Les Alpes,Kania Tieffer,Electronic
11836,fma_large/011/011836.mp3,Go For It,6th Sense &amp; Mick Boogie,Hip-Hop
4272,fma_large/004/004272.mp3,Live at WFMU on Pat Duncan's Show on 4/25/2008,SUX,Rock
3629,fma_large/003/003629.mp3,Fern Knight Live at WFMU on Irene Trudel's Show on 6/2/2008,Fern Knight,Folk
16658,fma_large/016/016658.mp3,Chico Correa and Electronic Band,Chico Correa and Electronic Band,International
12855,fma_large/012/012855.mp3,Folk Den Project,Roger McGuinn,Folk
37021,fma_large/037/037021.mp3,Hanging from the Purgatory's Pendulum,Meczûp,Electronic
14728,fma_large/014/014728.mp3,Barriers,pandoras.box,Rock
29958,fma_large/029/029958.mp3,The DTV Beat Tape,Deal The Villain,Hip-Hop
26641,fma_large/026/026641.mp3,Demo 2008,Flowerheads,Rock
15148,fma_large/015/015148.mp3,vosotros presents: the years // mixtape,The Years,Hip-Hop
15910,fma_large/015/015910.mp3,Together,Happy Elf,Pop
17442,fma_large/017/017442.mp3,Big Choantza,The New Mellow Edwards,Jazz
3455,fma_large/003/003455.mp3,Live at WFMU on Talk's Cheap 10/14/2008,Chandeliers,Electronic
25216,fma_large/025/025216.mp3,Live from the 2010 Golden Festival,Zlatne Uste Balkan Brass Band,International
27157,fma_large/027/027157.mp3,Personality Crisis,Dino Felipe,Electronic
48807,fma_large/048/048807.mp3,Oh What a Novelty!,Oblivian Substanshall,Folk
21855,fma_large/021/021855.mp3,Step Forward EP,Titus 12,Electronic
11510,fma_large/011/011510.mp3,The Zeros,Garm,Folk
91207,fma_large/091/091207.mp3,Free,Loopez,Electronic
30623,fma_large/030/030623.mp3,Friends or Whatever,Friends or Whatever,Pop
32775,fma_large/032/032775.mp3,romantic gubber boy,uiutna,Electronic
32759,fma_large/032/032759.mp3,netBloc Vol. 29: Fantastic! Incredible! Stupendous!,Heifervescent,Pop
34085,fma_large/034/034085.mp3,Clandestine Songs,Grand Mal,Rock
30387,fma_large/030/030387.mp3,Frog Legs: Ragtime Era Favorites,Percy Wenrich,Old-Time / Historic
15278,fma_large/015/015278.mp3,Live at WFMU's Choking on Cufflinks with Michael Goodstein on 6/06/09,Liechtenstein,Rock
41400,fma_large/041/041400.mp3,Edison Cylinders,Victor Herbert Orchestra,Classical
13327,fma_large/013/013327.mp3,netBloc Vol. 08: I Copyleft!,Clownage,Rock
39569,fma_large/039/039569.mp3,Thread Soul,Revolution Void,Jazz
29855,fma_large/029/029855.mp3,"Live at WFMU on Talk's Cheap, May 11th 2010",Big Troubles,Rock
76349,fma_large/076/076349.mp3,Commuter,The Monitors,Rock
40090,fma_large/040/040090.mp3,Tha Freewheelin Kubic Zirkonia,Pariah Qarey,Electronic
6662,fma_large/006/006662.mp3,Indolent Perambulation,Bruce Lenkei,Electronic
11418,fma_large/011/011418.mp3,Beethoven's Sonata No. 7 in D Major,Daniel Veesey,Classical
17693,fma_large/017/017693.mp3,Electropunkt,Avec Noir,Pop
39293,fma_large/039/039293.mp3,Minor Musics: Finland,Sontag Shogun,Folk
3321,fma_large/003/003321.mp3,Live at WFMU on Marty McSorley's Show on 5/14/2008,Big Digits,Hip-Hop
15310,fma_large/015/015310.mp3,"Live at WFMU's ""Live Loud Acts"" with Pat Duncan on 6/18/09",1.6 Band,Rock
15957,fma_large/015/015957.mp3,Before life,Sminky,Pop
16823,fma_large/016/016823.mp3,Tender Pecking,Owltree,Electronic
39055,fma_large/039/039055.mp3,String of Pearls,La Nina de los Peines,International
26360,fma_large/026/026360.mp3,Live from Percussion Lab,Caural,Electronic
4042,fma_large/004/004042.mp3,Live at WFMU on Terre T's show 11/8/2008,Nightingales,Rock
10191,fma_large/010/010191.mp3,We Topia,Toecutter,Electronic
91067,fma_large/091/091067.mp3,"Live on WFMU's This Is The Modern World with Trouble - Aug 27, 2013",BCBG,Electronic
22081,fma_large/022/022081.mp3,netBloc Vol. 25: From Darkness Cometh The Light,dustmotes,Electronic
5151,fma_large/005/005151.mp3,Live at WFMU on Scott McDowell's Show on 9/10/2008,Uninhabitable Mansions,Rock
19457,fma_large/019/019457.mp3,Live at WFMU on Marty McSorley's show 9/30/09,MNDR,Electronic
45143,fma_large/045/045143.mp3,netlabelism.com - Compilation 02/11,freund der familie,Electronic
66151,fma_large/066/066151.mp3,Live at WFMU on Beastin the Airwaves Jan 22nd 2012,Ava Luna,Pop
43808,fma_large/043/043808.mp3,Jam Messengers on WFMU's Three Chord Monte 2/10/11,Jam Messengers,Rock
29770,fma_large/029/029770.mp3,Ransid,Lezet,Electronic
30613,fma_large/030/030613.mp3,Friends or Whatever,Friends or Whatever,Pop
122050,fma_large/122/122050.mp3,NEW 10,SonurBer,Electronic
15692,fma_large/015/015692.mp3,Ten years backwards,Dagos,International
48409,fma_large/048/048409.mp3,Orff: Carmina Burana,MIT Concert Choir,Classical
41562,fma_large/041/041562.mp3,Beach Street,Happy Elf,Pop
34503,fma_large/034/034503.mp3,The Blythe Archives Volume Two,Emperor X,Rock
48980,fma_large/048/048980.mp3,Les Encores des Baudouins Morts,Les Baudouins Morts,Rock
121213,fma_large/121/121213.mp3,Flowers and Rust,Gianluca Sgalambro,Electronic
100848,fma_large/100/100848.mp3,Indie Pop Instrumentals,Blanket Music,Instrumental
46088,fma_large/046/046088.mp3,DIX: Dead Bees label sampler #10,Call Me Loretta,Rock
6383,fma_large/006/006383.mp3,Keyif Live on WFMU from the 2009 Golden Festival in NYC,Orkestra Keyif,International
42448,fma_large/042/042448.mp3,Sr. Cisne,Mario Garcia,Rock
5240,fma_large/005/005240.mp3,Live at WFMU on Evan Davies's Show on 8/19/2008,The Cute Lepers,Rock
28403,fma_large/028/028403.mp3,Ask No Lies,Rob Steady,Electronic
50436,fma_large/050/050436.mp3,Watchmaker: Co-Axial Escapement,Eaters,Electronic
41401,fma_large/041/041401.mp3,Edison Cylinders,Victor Herbert Orchestra,Classical
12841,fma_large/012/012841.mp3,Folk Den Project,Roger McGuinn,Folk
42650,fma_large/042/042650.mp3,Jew Nails,Gino Pertot,Folk
211,fma_large/000/000211.mp3,Blue Piano,Ed Askew,Folk
13131,fma_large/013/013131.mp3,"657,644",Bud Melvin,Rock
4087,fma_large/004/004087.mp3,Live at WFMU on Rob L's Show on 12/12/2003,Plastic Crimewave Sound,Rock
14335,fma_large/014/014335.mp3,Live at WFMU on Beastin' the Airwaves! 5/24/2009,Asa Ransom,Rock
89859,fma_large/089/089859.mp3,Why You Cryin,Not The 1s,Hip-Hop
48619,fma_large/048/048619.mp3,Radiant City [Sample-free Version],Good Old Neon,Pop
13726,fma_large/013/013726.mp3,Stimulus EP,BIG TreaL,Hip-Hop
124524,fma_large/124/124524.mp3,Rockstar Heaven,Monolog,Rock
58418,fma_large/058/058418.mp3,Have Hear,Archipelago,Rock
86373,fma_large/086/086373.mp3,"Live on WFMU's Airborne Event with Dan Bodah - February 18th, 2013",Bliss Blood & Al Street,International
18590,fma_large/018/018590.mp3,Live at WFMU on Beastin the Airwaves! 8/31/2009,NiCad,Pop
41499,fma_large/041/041499.mp3,Los Cuatrocientos Golpes,Los Cuatrocientos Golpes,International
7458,fma_large/007/007458.mp3,"Live on WFMU from ATP NY, 2008",Brian Jonestown Massacre,Rock
1163,fma_large/001/001163.mp3,The Used Kids Session,Mors Ontologica,Rock
17492,fma_large/017/017492.mp3,The Overcast Project,Formula,Hip-Hop
54171,fma_large/054/054171.mp3,Favorites 01: Sebastian Blanck,Benji Cossa,Pop
464,fma_large/000/000464.mp3,blissblood.com,Cantonement Jazz Band,Blues
11665,fma_large/011/011665.mp3,The Vicious Live on KBOO,The Vicious,Rock
19926,fma_large/019/019926.mp3,Food Miles,THF Drenching,Electronic
33033,fma_large/033/033033.mp3,Wall of Breaks,Construktor,Electronic
111907,fma_large/111/111907.mp3,Reel Time Canvas,Camden,Rock
56836,fma_large/056/056836.mp3,"Live at WFMU on Diane's Kamikaze Fun Machine November 22, 2011",The Might Could,Rock
9662,fma_large/009/009662.mp3,The Greatest Hits So Far EP,Learning Music,Rock
192,fma_large/000/000192.mp3,What I Know,Ed Askew,Folk
55923,fma_large/055/055923.mp3,"Live at WFMU on Talk's Cheap, Oct 27th 2011",Pujol,Rock
32758,fma_large/032/032758.mp3,netBloc Vol. 29: Fantastic! Incredible! Stupendous!,Crookram,Electronic
49444,fma_large/049/049444.mp3,"Live at WFMU on Marty McSorley's Show on June 21, 2011",Bush Tetras,Rock
18612,fma_large/018/018612.mp3,I Could Destroy You with a Single Thought,Kraus,Rock
39164,fma_large/039/039164.mp3,Minor Musics: Finland,the1983,Folk
45618,fma_large/045/045618.mp3,Robot,Tom Woxom,Electronic
46778,fma_large/046/046778.mp3,Onwards,Jeremy Macachor,Rock
25380,fma_large/025/025380.mp3,iHyper,Zinger,Electronic
42373,fma_large/042/042373.mp3,Directionless EP,Broke For Free,Electronic
4084,fma_large/004/004084.mp3,Live at WFMU on Rob L's Show on 12/12/2003,Plastic Crimewave Sound,Rock
69704,fma_large/069/069704.mp3,Northerly Windings,Evils That Never Came,Pop
4427,fma_large/004/004427.mp3,Live at WFMU on Kurt Gottschalk's Show on 11/20/2008,The Spunk Lads,Rock
43096,fma_large/043/043096.mp3,Larkspur Sessions,East of Borneo,Experimental
27367,fma_large/027/027367.mp3,In the City b/w Really Cool Time,Nothing People,Rock
23356,fma_large/023/023356.mp3,Dexter's Pinkboratory,geir tjelta,Electronic
11807,fma_large/011/011807.mp3,It's Notherground Music!!,It's Notherground Music!!,Hip-Hop
115381,fma_large/115/115381.mp3,Relix (1996-2013),505,Electronic
55577,fma_large/055/055577.mp3,Renaissance 2011,BADLUCK,Hip-Hop
77554,fma_large/077/077554.mp3,Run From You,Inom,Electronic
11534,fma_large/011/011534.mp3,The Zeros,Garm,Folk
44196,fma_large/044/044196.mp3,"NYC Sucks, Volume 1",Tiger Flowers,Rock
56180,fma_large/056/056180.mp3,Untitled K-Holes LP 2012,K-Holes,Rock
34543,fma_large/034/034543.mp3,self-titled,Bronze Horse,Folk
35474,fma_large/035/035474.mp3,Vivian Girls Live at ATP 2010,Vivian Girls,Rock
20562,fma_large/020/020562.mp3,WM x 100 / 100 x WM,DJ TôH,Pop
10959,fma_large/010/010959.mp3,Live at the Isabella Stewart Gardner Museum,Borromeo String Quartet,Classical
69317,fma_large/069/069317.mp3,"Live at WFMU on Pseu's Thing With A Hook, July 6 2012",Mike Viola,Pop
12047,fma_large/012/012047.mp3,Already Gone I,Big Blood,Folk
107091,fma_large/107/107091.mp3,"Live on WFMU with Irene Trudel: June 30, 2014",Beth Sorrentino,Folk
33347,fma_large/033/033347.mp3,Brun,KenLo Craqnuques,Electronic
4835,fma_large/004/004835.mp3,Live at WFMU on The Cherry Blossom Clinic 6/21/2002,Peelander-Z,Rock
3659,fma_large/003/003659.mp3,Live at WFMU on Joe Belock's Show on 6/26/2008,Golden Dogs,Rock
16156,fma_large/016/016156.mp3,netBloc Vol. 23: We Invented The Compilation,Stromble Fix,Rock
48974,fma_large/048/048974.mp3,Les Encores des Baudouins Morts,Les Baudouins Morts,Rock
64238,fma_large/064/064238.mp3,"Live at WFMU on The Cherry Blossom Clinic with Terre T on March 31, 2012",The Hussy,Rock
7873,fma_large/007/007873.mp3,Live at WFMU on the Cherry Blossom Clinic 12/20/2008,Boss Hog,Rock
1890,fma_large/001/001890.mp3,Peanut Butter Oven EP,Thee Oh Sees,Rock
19071,fma_large/019/019071.mp3,Live on Sound and Safe with Trent at WFMU 9/21/09,Wildbirds and Peacedrums,Rock
33622,fma_large/033/033622.mp3,Intelligent Toys: We Make Music,NGC 1365,Electronic
18258,fma_large/018/018258.mp3,"Odd Times, Uneven Dreams",Claudio Nuñez,Jazz
40984,fma_large/040/040984.mp3,Crooked,Kristin Hersh,Rock
3868,fma_large/003/003868.mp3,Live at WFMU on Diane's Show 7/3/2008,Loto Ball Show,Rock
86795,fma_large/086/086795.mp3,C3S :: Ignition Mix,Singvøgel,Rock
38223,fma_large/038/038223.mp3,Vitamins EP,Raleigh Moncrief,Electronic
20491,fma_large/020/020491.mp3,Mob Action,Mob Action,Rock
46854,fma_large/046/046854.mp3,Calendar,Monk Turner,Pop
40021,fma_large/040/040021.mp3,Live on WFMU's Three Chord Monte 11/18/10,Brian Wilson Shock Treatment,Rock
10795,fma_large/010/010795.mp3,New Raytheonport,Gary War,Rock
11351,fma_large/011/011351.mp3,Bach's Aria Variata,Brendan Kinsella,Classical
2069,fma_large/002/002069.mp3,Zing Magazine Compilation #4,caUSE co-MOTION,Rock
38838,fma_large/038/038838.mp3,Allegrotto con Moto ma Rubato,MAT64,Classical
13818,fma_large/013/013818.mp3,Maneras de Ser,El Klan de los DeDeTe,Electronic
24312,fma_large/024/024312.mp3,Pleiades EP,Kreng,Jazz
4129,fma_large/004/004129.mp3,Razor Bois Live at WFMU on Pat Duncan's Show on 6/12/2008,Razor Bois,Rock
12109,fma_large/012/012109.mp3,Gang Rape of a Short-Bus Rider,Preggy Peggy &amp; The Lazy Babymakers,International
568,fma_large/000/000568.mp3,Cinwaves,Cinwaves,Rock
11051,fma_large/011/011051.mp3,Today is Sunday,Meanwhileproject.ltd,Pop
20343,fma_large/020/020343.mp3,"Live at WFMU on Cherry Blossom Clinic with Terre T, Halloween 2009",Lover!,Rock
11100,fma_large/011/011100.mp3,Salted City Live on KBOO,Salted City,Rock
14585,fma_large/014/014585.mp3,"Music from ""The House of Dr Faustus""",Ergo Phizmiz,Instrumental
852,fma_large/000/000852.mp3,Exploding Demon,Human Host,Rock
17997,fma_large/017/017997.mp3,Antique Phonograph Music Program 01/13/2009,Irving and Jack Kaufman,Old-Time / Historic
12554,fma_large/012/012554.mp3,netBloc Vol. 12: Anaxagoras,MC Jack in the Box,Rock
29849,fma_large/029/029849.mp3,REGIONAL MUSIC,Pregnant,Electronic
57637,fma_large/057/057637.mp3,Live on the Three Chord Monte with Joe Belock on WFMU November 17 2011,Live Ones,Rock
24176,fma_large/024/024176.mp3,Live at Blip Festival 2009 12/19/2009,Bit Shifter,Electronic
3660,fma_large/003/003660.mp3,Live at WFMU on Joe Belock's Show on 6/26/2008,Golden Dogs,Rock
45558,fma_large/045/045558.mp3,Live on WFMU's The Long Rally with Scott McDowell 3/18/11,Chris Forsyth + The Paranoid Cat Band,Jazz
3274,fma_large/003/003274.mp3,Arborea Live at WFMU on Irene Trudel's Show on 6/2/2008,Arborea,Folk
